"cehwi","rr","rr_low","rr_high","log_rr","log_rr_low","log_rr_high","specification","n_cities"
0,1,1,1,0,0,0,"Primary C4 (n=20)",20
0.106282565130261,0.99876125111003,0.991489815586653,1.00608601423571,-0.00123951677358491,-0.00854660279803316,0.00606756925086329,"Primary C4 (n=20)",20
0.212565130260521,0.997524340558485,0.983056009260044,1.01220561253232,-0.00247872895344057,-0.0170891825740748,0.0121317246671936,"Primary C4 (n=20)",20
0.318847695390782,0.99628956877915,0.974701784434599,1.01835548134748,-0.00371733194583746,-0.0256237168880081,0.018189052996333,"Primary C4 (n=20)",20
0.425130260521042,0.995057234709239,0.966430217225958,1.02453222457105,-0.00495502115704642,-0.0341461844655406,0.0242361421514477,"Primary C4 (n=20)",20
0.531412825651303,0.993827635796335,0.958244259079311,1.0307323631884,-0.00619149199333807,-0.0426525657863163,0.0302695817996403,"Primary C4 (n=20)",20
0.637695390781563,0.992601068006226,0.950146739505504,1.03695233508865,-0.00742643986098288,-0.0511388436783026,0.0362859639563367,"Primary C4 (n=20)",20
0.743977955911824,0.991377825831622,0.942140368914294,1.04318849502567,-0.00865956016625175,-0.0596010039205986,0.0422818835880951,"Primary C4 (n=20)",20
0.850260521042084,0.990158202301747,0.934227741534387,1.04943711473948,-0.00989054831541535,-0.0680350358568655,0.0482539392260348,"Primary C4 (n=20)",20
0.956543086172345,0.988942488992806,0.926411338410322,1.05569438324611,-0.0111190997147441,-0.0764369330216358,0.0541987335921476,"Primary C4 (n=20)",20
1.06282565130261,0.987730976039308,0.918693530466524,1.0619564073039,-0.012344909770509,-0.0848026937818417,0.0601128742408238,"Primary C4 (n=20)",20
1.16910821643287,0.986523952146249,0.91107658162923,1.06821921206435,-0.0135676738889803,-0.0931283219959881,0.0659929742180272,"Primary C4 (n=20)",20
1.27539078156313,0.985321704602129,0.903562651997272,1.0744787419157,-0.0147870874764291,-0.101409827693503,0.0718356527406449,"Primary C4 (n=20)",20
1.38167334669339,0.984124519292826,0.896153801053027,1.08073086152767,-0.0160028459391258,-0.109643227776923,0.0776375358986714,"Primary C4 (n=20)",20
1.48795591182365,0.982932680716287,0.888851990905115,1.08697135710555,-0.0172146446833411,-0.117824546749703,0.0833952573830206,"Primary C4 (n=20)",20
1.59423847695391,0.981746471998053,0.881659089554713,1.09319593786234,-0.0184221791153457,-0.125949817472606,0.0891054592419151,"Primary C4 (n=20)",20
1.70052104208417,0.980566174907596,0.874576874177602,1.09940023771731,-0.0196251446414102,-0.134015081951802,0.0947647926689816,"Primary C4 (n=20)",20
1.80680360721443,0.97939206987547,0.867607034414297,1.1055798172297,-0.0208232366678054,-0.142016392161991,0.10036991882638,"Primary C4 (n=20)",20
1.91308617234469,0.978224436011268,0.860751175660829,1.11173016577631,-0.0220161506008018,-0.149949810908115,0.105917509706512,"Primary C4 (n=20)",20
2.01936873747495,0.977063551122374,0.854010822352934,1.11784670398162,-0.0232035818466702,-0.157811412729443,0.111404249036103,"Primary C4 (n=20)",20
2.12565130260521,0.975909691733509,0.847387421236562,1.12392478640949,-0.0243852258116811,-0.165597284850096,0.116826833226734,"Primary C4 (n=20)",20
2.23193386773547,0.97476313310706,0.840882344617748,1.12995970452516,-0.0255607779021053,-0.173303528180387,0.122181972376176,"Primary C4 (n=20)",20
2.33821643286573,0.973624149264188,0.834496893585003,1.13594668993679,-0.0267299335242135,-0.180926258373691,0.127466391325264,"Primary C4 (n=20)",20
